,state,city,laid_off,date,month,year
9159,California,Corona,55.0,2018-10-25,October,2018
9160,California,Van Nuys,54.0,2018-10-25,October,2018
9161,California,San Jose,562.0,2018-10-24,October,2018
9162,California,San Jose,289.0,2018-10-24,October,2018
9163,California,Buena Park,278.0,2018-10-24,October,2018
9164,California,Los Angeles,103.0,2018-10-24,October,2018
9165,California,San Francisco,91.0,2018-10-24,October,2018
9166,California,Mountain View,73.0,2018-10-24,October,2018
9167,California,San Diego,66.0,2018-10-24,October,2018
9168,California,Modesto,68.0,2018-10-23,October,2018
9169,California,El Centro,57.0,2018-10-23,October,2018
9170,California,Merced,48.0,2018-10-23,October,2018
9171,California,CERRITOS,19.0,2018-10-23,October,2018
9172,California,Modesto,18.0,2018-10-23,October,2018
9173,California,Merced,11.0,2018-10-23,October,2018
9174,California,El Centro,10.0,2018-10-23,October,2018
9175,California,Bakersfield,106.0,2018-10-22,October,2018
9176,California,Costa Mesa,106.0,2018-10-22,October,2018
9177,California,CERRITOS,101.0,2018-10-22,October,2018
9178,California,Sacramento,80.0,2018-10-22,October,2018
9179,California,Montebello,79.0,2018-10-22,October,2018
9180,California,Costa Mesa,19.0,2018-10-22,October,2018
9181,California,Sacramento,5.0,2018-10-22,October,2018
9182,California,San Jose,220.0,2018-10-19,October,2018
9183,California,Watsonville,175.0,2018-10-19,October,2018
9184,California,Chula Vista,99.0,2018-10-19,October,2018
9185,California,Riverside,93.0,2018-10-19,October,2018
9186,California,Lemoore,83.0,2018-10-19,October,2018
9187,California,Delano,68.0,2018-10-19,October,2018
9188,California,Visalia,64.0,2018-10-19,October,2018
9189,California,Modesto,62.0,2018-10-19,October,2018
9190,California,Ontario,59.0,2018-10-19,October,2018
9191,California,Fort Irwin,57.0,2018-10-19,October,2018
9192,California,Placerville,55.0,2018-10-19,October,2018
9193,California,Palo Alto,51.0,2018-10-19,October,2018
9194,California,Bakersfield,9.0,2018-10-19,October,2018
9195,California,Tehachapi,1.0,2018-10-19,October,2018
9196,California,Fontana,18.0,2018-10-18,October,2018
9197,California,Mira Loma,270.0,2018-10-17,October,2018
9198,California,Long Beach,158.0,2018-10-17,October,2018
9199,California,Burbank,1.0,2018-10-17,October,2018
9200,California,San Diego,102.0,2018-10-16,October,2018
9201,California,Rodeo,99.0,2018-10-16,October,2018
9202,California,Long Beach,96.0,2018-10-16,October,2018
9203,California,Downey,69.0,2018-10-16,October,2018
9204,California,Los Angeles,60.0,2018-10-16,October,2018
9205,California,Pleasanton,49.0,2018-10-16,October,2018
9206,California,Pasadena,15.0,2018-10-16,October,2018
9207,California,Corona,14.0,2018-10-16,October,2018
9208,California,Oakland,10.0,2018-10-16,October,2018
9209,California,Walnut Creek,5.0,2018-10-16,October,2018
9210,California,Bakersfield,769.0,2018-10-15,October,2018
9211,California,Tulare,273.0,2018-10-15,October,2018
9212,California,Valencia,182.0,2018-10-15,October,2018
9213,California,El Segundo,111.0,2018-10-15,October,2018
9214,California,Westlake Village,85.0,2018-10-15,October,2018
9215,California,Santa Monica,13.0,2018-10-15,October,2018
9216,California,Aliso Viejo,52.0,2018-10-11,October,2018
9217,California,Berkeley,227.0,2018-10-04,October,2018
9218,California,Wilmington,115.0,2018-10-03,October,2018
9219,California,Carson,110.0,2018-10-03,October,2018
9220,California,Roseville,78.0,2018-10-03,October,2018
9221,California,Pasadena,77.0,2018-10-03,October,2018
9222,California,Vallejo,77.0,2018-10-03,October,2018
9223,California,Westlake Village,69.0,2018-10-03,October,2018
9224,California,Bakersfield,20.0,2018-10-03,October,2018
9225,California,Santa Clara,11.0,2018-10-03,October,2018
9226,California,Lodi,143.0,2018-10-02,October,2018
9227,California,Newark,128.0,2018-10-02,October,2018
9228,California,Torrance,72.0,2018-10-02,October,2018
9229,California,Torrance,56.0,2018-10-02,October,2018
9230,California,Rancho Cordova,120.0,2018-10-01,October,2018
9231,California,Rancho,86.0,2018-10-01,October,2018
9232,California,Corona,59.0,2018-10-01,October,2018
9233,California,Long Beach,18.0,2018-10-01,October,2018
9234,California,Lynwood,11.0,2018-10-01,October,2018
9235,California,Mcclellan,8.0,2018-10-01,October,2018
9236,California,Gonzales,256.0,2018-09-26,September,2018
9237,California,Fremont,343.0,2018-09-24,September,2018
9238,California,Livermore,92.0,2018-09-24,September,2018
9239,California,Bakersfield,174.0,2018-09-21,September,2018
9240,California,San Diego,83.0,2018-09-20,September,2018
9241,California,Carson,52.0,2018-09-20,September,2018
9242,California,Stockton,131.0,2018-09-19,September,2018
9243,California,San Diego,94.0,2018-09-19,September,2018
9244,California,San Jose,69.0,2018-09-19,September,2018
9245,California,Santa Clarita,67.0,2018-09-19,September,2018
9246,California,Commerce,23.0,2018-09-19,September,2018
9247,California,Mountain View,20.0,2018-09-19,September,2018
9248,California,San Diego,16.0,2018-09-19,September,2018
9249,California,San Diego,144.0,2018-09-18,September,2018
9250,California,Long Beach,20.0,2018-09-17,September,2018
9251,California,Riverside,214.0,2018-09-13,September,2018
9252,California,Pinole,67.0,2018-09-13,September,2018
9253,California,Los Angeles,60.0,2018-09-13,September,2018
9254,California,Milpitas,54.0,2018-09-13,September,2018
9255,California,Palm Springs,40.0,2018-09-11,September,2018
9256,California,San Bernardino,35.0,2018-09-11,September,2018
9257,California,Fullerton,12.0,2018-09-11,September,2018
9258,California,Encinitas,11.0,2018-09-11,September,2018
9259,California,Martinez,98.0,2018-09-07,September,2018
9260,California,San Mateo,88.0,2018-09-07,September,2018
9261,California,Sacramento,49.0,2018-09-07,September,2018
9262,California,Hollister,156.0,2018-09-06,September,2018
9263,California,San Diego,83.0,2018-09-06,September,2018
9264,California,Victorville,56.0,2018-09-06,September,2018
9265,California,Aliso Viejo,47.0,2018-09-06,September,2018
9266,California,Saint Helena,5.0,2018-09-06,September,2018
9267,California,San Leandro,118.0,2018-09-04,September,2018
9268,California,San Diego,52.0,2018-09-04,September,2018
9269,California,San Francisco,186.0,2018-08-31,August,2018
9270,California,Ontario,84.0,2018-08-31,August,2018
9271,California,Santa Fe,74.0,2018-08-31,August,2018
9272,California,Huntington,71.0,2018-08-31,August,2018
9273,California,Modesto,62.0,2018-08-31,August,2018
9274,California,Arcadia,59.0,2018-08-31,August,2018
9275,California,San Diego,58.0,2018-08-31,August,2018
9276,California,Los Angeles,120.0,2018-08-29,August,2018
9277,California,Antioch,68.0,2018-08-29,August,2018
9278,California,Clovis,64.0,2018-08-29,August,2018
9279,California,San Francisco,172.0,2018-08-28,August,2018
9280,California,Riverbank,157.0,2018-08-28,August,2018
9281,California,Modesto,95.0,2018-08-28,August,2018
9282,California,Modesto,86.0,2018-08-28,August,2018
9283,California,San Jose,42.0,2018-08-28,August,2018
9284,California,San Jose,41.0,2018-08-27,August,2018
9285,California,Mountain View,20.0,2018-08-24,August,2018
9286,California,San Jose,406.0,2018-08-23,August,2018
9287,California,Los Angeles,137.0,2018-08-23,August,2018
9288,California,Pasadena,125.0,2018-08-23,August,2018
9289,California,Modesto,59.0,2018-08-23,August,2018
9290,California,Mountain View,57.0,2018-08-23,August,2018
9291,California,San Leandro,57.0,2018-08-23,August,2018
9292,California,Thousand Oaks,57.0,2018-08-23,August,2018
9293,California,Goleta,56.0,2018-08-23,August,2018
9294,California,Chico,54.0,2018-08-23,August,2018
9295,California,La Crescenta,54.0,2018-08-23,August,2018
9296,California,Capitola,52.0,2018-08-23,August,2018
9297,California,Torrance,52.0,2018-08-23,August,2018
9298,California,Concord,50.0,2018-08-23,August,2018
9299,California,San Rafael,50.0,2018-08-23,August,2018
9300,California,Tracy,249.0,2018-08-22,August,2018
9301,California,Whittier,5.0,2018-08-22,August,2018
9302,California,Santa Ana,4.0,2018-08-22,August,2018
9303,California,San Bernardino,108.0,2018-08-21,August,2018
9304,California,Tracy,74.0,2018-08-21,August,2018
9305,California,Redwood City,63.0,2018-08-21,August,2018
9306,California,Ventura,56.0,2018-08-21,August,2018
9307,California,Irvine,228.0,2018-08-20,August,2018
9308,California,San Ramon,59.0,2018-08-20,August,2018
9309,California,Walnut Creek,97.0,2018-08-17,August,2018
9310,California,Burbank,24.0,2018-08-17,August,2018
9311,California,Burbank,22.0,2018-08-17,August,2018
9312,California,Los Angeles,18.0,2018-08-17,August,2018
9313,California,San Francisco,7.0,2018-08-17,August,2018
9314,California,Newport Beach,2.0,2018-08-17,August,2018
9315,California,Santa Monica,98.0,2018-08-16,August,2018
9316,California,Fremont,55.0,2018-08-16,August,2018
9317,California,Santa Ana,98.0,2018-08-15,August,2018
9318,California,Carlsbad,86.0,2018-08-13,August,2018
9319,California,San Mateo,65.0,2018-08-10,August,2018
9320,California,Orange,27.0,2018-08-10,August,2018
9321,California,South San,223.0,2018-08-09,August,2018
9322,California,La Jolla,18.0,2018-08-09,August,2018
9323,California,Burbank,2.0,2018-08-09,August,2018
9324,California,Oxnard,155.0,2018-08-07,August,2018
9325,California,San Diego,1493.0,2018-08-03,August,2018
9326,California,Vista,187.0,2018-08-03,August,2018
9327,California,Tustin,166.0,2018-08-02,August,2018
9328,California,Petaluma,89.0,2018-08-02,August,2018
9329,California,Canoga Park,47.0,2018-08-01,August,2018
9330,California,Oxnard,380.0,2018-07-31,July,2018
9331,California,El Segundo,140.0,2018-07-31,July,2018
9332,California,Los Angeles,80.0,2018-07-31,July,2018
9333,California,Los Angeles,100.0,2018-07-30,July,2018
9334,California,Los Angeles,81.0,2018-07-30,July,2018
9335,California,Visalia,135.0,2018-07-27,July,2018
9336,California,Long Beach,68.0,2018-07-27,July,2018
9337,California,San Bruno,32.0,2018-07-26,July,2018
9338,California,San Jose,7.0,2018-07-26,July,2018
9339,California,Santa Ana,136.0,2018-07-25,July,2018
9340,California,El Segundo,94.0,2018-07-25,July,2018
9341,California,West Hollywood,99.0,2018-07-24,July,2018
9342,California,Sacramento,1.0,2018-07-24,July,2018
9343,California,Los Angeles,829.0,2018-07-23,July,2018
9344,California,San Jose,54.0,2018-07-23,July,2018
9345,California,Fresno,47.0,2018-07-23,July,2018
9346,California,Alameda,64.0,2018-07-20,July,2018
9347,California,Westlake Village,30.0,2018-07-20,July,2018
9348,California,Goleta,146.0,2018-07-19,July,2018
9349,California,Santa Ana,66.0,2018-07-19,July,2018
9350,California,Stockton,65.0,2018-07-19,July,2018
9351,California,San Francisco,100.0,2018-07-18,July,2018
9352,California,Gardena,72.0,2018-07-18,July,2018
9353,California,Livermore,37.0,2018-07-18,July,2018
9354,California,Perris,6.0,2018-07-18,July,2018
9355,California,Emeryville,149.0,2018-07-16,July,2018
9356,California,Santa Ana,45.0,2018-07-16,July,2018
9357,California,Newark,125.0,2018-07-12,July,2018
9358,California,Santa Clara,44.0,2018-07-12,July,2018
9359,California,Aliso Viejo,1.0,2018-07-12,July,2018
9360,California,Irvine,35.0,2018-07-11,July,2018
9361,California,Roseville,3.0,2018-07-11,July,2018
9362,California,Riverside,115.0,2018-07-10,July,2018
9363,California,Milpitas,51.0,2018-07-10,July,2018
9364,California,Alameda,12.0,2018-07-10,July,2018
9365,California,Montebello,113.0,2018-07-09,July,2018
9366,California,Palo Alto,109.0,2018-07-09,July,2018
9367,California,San Bernardino,262.0,2018-07-06,July,2018
9368,California,Newark,46.0,2018-07-06,July,2018
9369,California,Newark,8.0,2018-07-06,July,2018
9370,California,Redding,34.0,2018-07-05,July,2018
9371,California,Apple Valley,135.0,2018-07-03,July,2018
9372,California,Santa Ana,161.0,2018-07-02,July,2018
9373,California,San Francisco,138.0,2018-07-02,July,2018
9374,California,Sacramento,124.0,2018-07-02,July,2018
9375,California,San Bernardino,110.0,2018-07-02,July,2018
9376,California,Ontario,88.0,2018-07-02,July,2018
9377,California,Alameda,78.0,2018-07-02,July,2018
9378,California,San Jose,228.0,2018-06-29,June,2018
9379,California,Arcadia,64.0,2018-06-29,June,2018
9380,California,San Francisco,41.0,2018-06-29,June,2018
9381,California,Brisbane,5.0,2018-06-29,June,2018
9382,California,Burbank,2.0,2018-06-29,June,2018
9383,California,Riverside,111.0,2018-06-28,June,2018
9384,California,Buena Park,98.0,2018-06-28,June,2018
9385,California,Oceanside,80.0,2018-06-28,June,2018
9386,California,San Jose,79.0,2018-06-28,June,2018
9387,California,Los Angeles,10.0,2018-06-27,June,2018
9388,California,San Diego,2.0,2018-06-27,June,2018
9389,California,Brea,1.0,2018-06-27,June,2018
9390,California,Calabasas,89.0,2018-06-26,June,2018
9391,California,Santa Clara,87.0,2018-06-26,June,2018
9392,California,Torrance,81.0,2018-06-26,June,2018
9393,California,Irvine,67.0,2018-06-25,June,2018
9394,California,Burbank,57.0,2018-06-25,June,2018
9395,California,Pasadena,37.0,2018-06-25,June,2018
9396,California,Mountain View,8.0,2018-06-25,June,2018
9397,California,Los Angeles,219.0,2018-06-22,June,2018
9398,California,San Diego,1.0,2018-06-22,June,2018
9399,California,Chatsworth,107.0,2018-06-21,June,2018
9400,California,San Jose,88.0,2018-06-21,June,2018
9401,California,Stockton,159.0,2018-06-20,June,2018
9402,California,Fremont,420.0,2018-06-19,June,2018
9403,California,Cerritos,107.0,2018-06-19,June,2018
9404,California,Palo Alto,86.0,2018-06-19,June,2018
9405,California,San Francisco,77.0,2018-06-19,June,2018
9406,California,Palmdale,137.0,2018-06-18,June,2018
9407,California,North Hollywood,119.0,2018-06-18,June,2018
9408,California,Long Beach,106.0,2018-06-18,June,2018
9409,California,Tulare,84.0,2018-06-18,June,2018
9410,California,El Segundo,69.0,2018-06-18,June,2018
9411,California,Rancho,56.0,2018-06-18,June,2018
9412,California,San Jose,26.0,2018-06-18,June,2018
9413,California,San Diego,17.0,2018-06-18,June,2018
9414,California,Los Angeles,187.0,2018-06-12,June,2018
9415,California,Hayward,533.0,2018-06-11,June,2018
9416,California,City of Industry,51.0,2018-06-08,June,2018
9417,California,Moffett Field,67.0,2018-06-07,June,2018
9418,California,Irvine,60.0,2018-06-07,June,2018
9419,California,Huntington,10.0,2018-06-06,June,2018
9420,California,El Segundo,5.0,2018-06-06,June,2018
9421,California,Wilmington,3.0,2018-06-06,June,2018
9422,California,San Diego,235.0,2018-06-05,June,2018
9423,California,Roseville,43.0,2018-06-05,June,2018
9424,California,Torrance,21.0,2018-06-05,June,2018
9425,California,San Francisco,96.0,2018-06-04,June,2018
9426,California,Anaheim,68.0,2018-06-04,June,2018
9427,California,Fort Irwin,91.0,2018-06-01,June,2018
9428,California,Newbury Park,30.0,2018-06-01,June,2018
9429,California,Valencia,180.0,2018-05-31,May,2018
9430,California,Carlsbad,58.0,2018-05-31,May,2018
9431,California,Fort Irwin,27.0,2018-05-31,May,2018
9432,California,Burbank,25.0,2018-05-31,May,2018
9433,California,Edwards,746.0,2018-05-30,May,2018
9434,California,San Francisco,140.0,2018-05-30,May,2018
9435,California,Los Angeles,72.0,2018-05-30,May,2018
9436,California,Newport Beach,60.0,2018-05-30,May,2018
9437,California,Burbank,52.0,2018-05-30,May,2018
9438,California,Pasadena,575.0,2018-05-29,May,2018
9439,California,Manteca,69.0,2018-05-29,May,2018
9440,California,Santa Ana,57.0,2018-05-29,May,2018
9441,California,Santa Ana,28.0,2018-05-29,May,2018
9442,California,Long Beach,22.0,2018-05-29,May,2018
9443,California,San Diego,88.0,2018-05-21,May,2018
9444,California,Hawthorne,58.0,2018-05-21,May,2018
9445,California,San Diego,49.0,2018-05-21,May,2018
9446,California,San Diego,44.0,2018-05-21,May,2018
9447,California,Mountain View,4.0,2018-05-21,May,2018
9448,California,San Leandro,153.0,2018-05-18,May,2018
9449,California,Grass Valley,13.0,2018-05-17,May,2018
9450,California,Lake Forest,83.0,2018-05-15,May,2018
9451,California,Gardena,82.0,2018-05-15,May,2018
9452,California,Santa Clara,65.0,2018-05-15,May,2018
9453,California,Sunnyvale,36.0,2018-05-15,May,2018
9454,California,Edwards,90.0,2018-05-14,May,2018
9455,California,San Francisco,68.0,2018-05-11,May,2018
9456,California,Sacramento,4.0,2018-05-11,May,2018
9457,California,San Jose,881.0,2018-05-10,May,2018
9458,California,Paradise,78.0,2018-05-10,May,2018
9459,California,Irvine,55.0,2018-05-10,May,2018
9460,California,San Ramon,35.0,2018-05-10,May,2018
9461,California,Ontario,10.0,2018-05-09,May,2018
9462,California,San Diego,79.0,2018-05-08,May,2018
9463,California,Saint Helena,38.0,2018-05-08,May,2018
9464,California,Ukiah,32.0,2018-05-08,May,2018
9465,California,Vallejo,19.0,2018-05-08,May,2018
9466,California,Bakersfield,201.0,2018-05-07,May,2018
9467,California,Seaside,163.0,2018-05-07,May,2018
